,pokemonId,latitude,longitude,appearedLocalTime,_id,cellId_90m,cellId_180m,cellId_370m,cellId_730m,cellId_1460m,cellId_2920m,cellId_5850m,appearedTimeOfDay,appearedHour,appearedMinute,appearedDayOfWeek,appearedDay,appearedMonth,appearedYear,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,windBearing,pressure,weatherIcon,sunriseMinutesMidnight,sunriseHour,sunriseMinute,sunriseMinutesSince,sunsetMinutesMidnight,sunsetHour,sunsetMinute,sunsetMinutesBefore,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,cooc_30,cooc_31,cooc_32,cooc_33,cooc_34,cooc_35,cooc_36,cooc_37,cooc_38,cooc_39,cooc_40,cooc_41,cooc_42,cooc_43,cooc_44,cooc_45,cooc_46,cooc_47,cooc_48,cooc_49,cooc_50,cooc_51,cooc_52,cooc_53,cooc_54,cooc_55,cooc_56,cooc_57,cooc_58,cooc_59,cooc_60,cooc_61,cooc_62,cooc_63,cooc_64,cooc_65,cooc_66,cooc_67,cooc_68,cooc_69,cooc_70,cooc_71,cooc_72,cooc_73,cooc_74,cooc_75,cooc_76,cooc_77,cooc_78,cooc_79,cooc_80,cooc_81,cooc_82,cooc_83,cooc_84,cooc_85,cooc_86,cooc_87,cooc_88,cooc_89,cooc_90,cooc_91,cooc_92,cooc_93,cooc_94,cooc_95,cooc_96,cooc_97,cooc_98,cooc_99,cooc_100,cooc_101,cooc_102,cooc_103,cooc_104,cooc_105,cooc_106,cooc_107,cooc_108,cooc_109,cooc_110,cooc_111,cooc_112,cooc_113,cooc_114,cooc_115,cooc_116,cooc_117,cooc_118,cooc_119,cooc_120,cooc_121,cooc_122,cooc_123,cooc_124,cooc_125,cooc_126,cooc_127,cooc_128,cooc_129,cooc_130,cooc_131,cooc_132,cooc_133,cooc_134,cooc_135,cooc_136,cooc_137,cooc_138,cooc_139,cooc_140,cooc_141,cooc_142,cooc_143,cooc_144,cooc_145,cooc_146,cooc_147,cooc_148,cooc_149,cooc_150,cooc_151,class
240,16,39.766364,-86.163611,2016-09-08T03:19:28,MjcwODg5NDM1NDAzOTc4OTgzNw==,9830039375554020000,9830039375486910000,9830039374681604000,9830039375755346000,9830039380050313000,9830039328510706000,9830039397230182000,night,5,19,dummy_day,8,8,2016,13,False,Indianapolis,America/Indiana,Clear,26.0,8.68,200,1015.52,clear-night,440,7,20,965,1207,20,7,-198,1517.408,True,True,True,False,0.243696,False,True,True,True,True,True,0.10106699999999999,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16
241,23,25.726172000000002,-100.379837,2016-09-08T03:19:22,NzYyMjUxNzc0MDE0MjA1OTc3Mw==,9683468113382736000,9683468113584062000,9683468113852498000,9683468110631272000,9683468123516174000,9683468106336305000,9683467900177875000,night,5,19,dummy_day,8,8,2016,13,False,Monterrey,America,Clear,27.4,5.13,92,1013.23,clear-night,445,7,25,897,1195,19,55,-147,2521.0115,True,True,True,False,0.115809,False,True,True,True,True,True,0.021840000000000002,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23
242,16,33.909657,-118.16278100000001,2016-09-08T03:19:19,MzI2Njc4MTE5MzM5NjMxNTYyOQ==,9278203460954620000,9278203461155946000,9278203460887511000,9278203457666286000,9278203461961253000,9278203513500860000,9278203307342430000,night,5,19,dummy_day,8,8,2016,13,False,Los_Angeles,America,PartlyCloudy,19.8,5.89,166,1017.78,partly-cloudy-night,392,6,32,851,1151,19,11,-92,3756.671,True,True,True,False,0.22573400000000002,False,True,True,True,True,True,0.5060859999999999,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16
243,16,37.795644,-122.407128,2016-09-08T03:19:03,Njg4MDk5MzY5ODY4MTkyNTcwOQ==,9260949991466205000,9260949991264879000,9260949990996443000,9260949989922701000,9260949994217669000,9260949977037800000,9260949770879370000,night,5,19,dummy_day,8,8,2016,0,True,Los_Angeles,America,Clear,18.9,4.78,246,1014.39,clear-night,406,6,46,835,1171,19,31,-70,7758.25,True,True,True,False,0.287103,False,False,True,True,True,True,0.028797000000000003,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16
244,74,37.353907,-120.60646000000001,2016-09-08T03:19:02,NjQzNzIyNzMwMDM1OTU2ODYwNQ==,9264304041217753000,9264304041284862000,9264304040479556000,9264304041553297000,9264304054438200000,9264304037258330000,9264303831099900000,night,5,19,dummy_day,8,8,2016,12,False,Los_Angeles,America,Clear,24.8,2.96,316,1011.98,clear-night,399,6,39,820,1163,19,23,-56,330.89105,False,False,True,False,0.31758200000000003,False,False,True,True,True,True,0.252862,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74
245,27,33.904782,-118.084239,2016-09-08T03:18:49,MTQ5MDcyOTIxNzIxNjU1MjMzODk=,9278209953602994000,9278209953535885000,9278209952730579000,9278209951656837000,9278209955951804000,9278209973131674000,9278209904412197000,night,5,18,dummy_day,8,8,2016,13,False,Los_Angeles,America,Clear,20.2,6.62,224,1017.47,clear-night,391,6,31,847,1150,19,10,-88,2102.9775,True,True,True,False,0.160278,False,True,True,True,True,True,0.06211900000000001,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27
246,13,49.157708,-123.01833400000001,2016-09-08T03:18:44,MTU2Mjc5NjU5MDMzMDM0NTIxNDE=,6090519731205308400,6090519731138199600,6090519731406635000,6090519730332893200,6090519726037925900,6090519743217795100,6090519537059364900,night,5,18,dummy_day,8,8,2016,1,True,Vancouver,America,Clear,13.2,3.35,110,1019.13,clear-night,399,6,39,842,1183,19,43,-58,1177.243,True,True,True,False,22.88039,False,False,False,False,False,False,2.4117610000000003,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13
247,69,41.568791,-87.78413499999999,2016-09-08T03:18:33,MTE5NTIwOTIwMjkyNjA0NjkyNzc=,9803797512727822000,9803797512929149000,9803797513197584000,9803797512123843000,9803797507828875000,9803797559368483000,9803797353210053000,night,5,18,dummy_day,8,8,2016,13,False,Chicago,America,Clear,25.1,10.6,224,1011.72,clear-night,385,6,25,968,1155,19,15,-198,849.4422599999999,True,True,True,False,0.46107200000000004,False,False,True,True,True,True,0.497076,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69
248,16,20.5247,-97.459308,2016-09-08T03:18:20,MTUwMzYyODIyNzQ4MDM4MzY2ODU=,9645138739411812000,9645138739344703000,9645138739076268000,9645138740150010000,9645138735855043000,9645138718675173000,9645138924833604000,night,5,18,dummy_day,8,8,2016,14,False,Mexico_City,America,Foggy,25.5,4.79,269,1018.02,fog,436,7,16,941,1181,19,41,-196,2431.2341,True,True,True,False,0.06876399999999999,True,True,True,True,True,True,0.019847,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16
249,46,41.570492,-87.783366,2016-09-08T03:18:19,ODc2OTQ3NzA3MzkyNDAxMTk0OQ==,9803797607351320000,9803797607418430000,9803797607686865000,9803797606613123000,9803797610908090000,9803797559368483000,9803797353210053000,night,5,18,dummy_day,8,8,2016,13,False,Chicago,America,Clear,25.1,10.6,224,1011.72,clear-night,385,6,25,968,1155,19,15,-198,849.4422599999999,True,True,True,False,0.321129,False,False,True,True,True,True,0.19479200000000002,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46
250,133,20.524998999999998,-97.4588,2016-09-08T03:18:18,NDcwNjE1NTk4ODg1NzAwODMwMQ==,9645138739546030000,9645138739344703000,9645138739076268000,9645138740150010000,9645138735855043000,9645138718675173000,9645138924833604000,night,5,18,dummy_day,8,8,2016,14,False,Mexico_City,America,Foggy,25.5,4.79,269,1018.02,fog,436,7,16,941,1181,19,41,-196,2431.2341,True,True,True,False,0.101163,False,True,True,True,True,True,0.072806,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133
251,16,29.968482,-90.064495,2016-09-08T03:18:18,NDg3NTAyMDAxMzQ4MzI0MjE0MQ==,9664907442277843000,9664907442479170000,9664907442747605000,9664907443821347000,9664907439526380000,9664907387986772000,9664907594145202000,night,5,18,dummy_day,8,8,2016,13,True,Chicago,America,Clear,26.6,5.03,122,1019.55,clear-night,402,6,42,945,1156,19,16,-191,1955.8636,True,True,True,False,0.196403,False,True,True,True,True,True,0.329581,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16
252,69,29.938029999999998,-90.074494,2016-09-08T03:18:05,Mzk4MDE0MTg2Mjk4NzA5NTcyNQ==,9664907834864697000,9664907834931806000,9664907835737113000,9664907838958338000,9664907851843240000,9664907800303632000,9664907594145202000,night,5,18,dummy_day,8,8,2016,13,True,Chicago,America,Clear,26.6,5.03,122,1019.55,clear-night,402,6,42,945,1156,19,16,-191,1955.8636,True,True,True,False,0.055313,True,True,True,True,True,True,0.017259,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69
253,79,39.766558,-86.16218,2016-09-08T03:17:56,NzA2OTM3MDA3MjUxMTg4MTA1Mw==,9830039378641027000,9830039378708136000,9830039378976571000,9830039375755346000,9830039380050313000,9830039328510706000,9830039397230182000,night,5,17,dummy_day,8,8,2016,13,False,Indianapolis,America/Indiana,Clear,26.0,8.68,200,1015.52,clear-night,440,7,20,965,1207,20,7,-198,1517.408,True,True,True,False,0.201502,False,True,True,True,True,True,0.015569,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79
254,116,29.963244,-90.060773,2016-09-08T03:17:55,MTY4NjM3NjM5ODcxNDQzMjE0MDU=,9664907431406207000,9664907431204880000,9664907432010187000,9664907435231412000,9664907439526380000,9664907387986772000,9664907594145202000,night,5,17,dummy_day,8,8,2016,13,True,Chicago,America,Clear,26.6,5.03,122,1019.55,clear-night,402,6,42,945,1156,19,16,-191,1955.8636,True,True,True,False,0.412945,False,False,True,True,True,True,0.056802,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,116
255,21,37.796301,-122.40668500000001,2016-09-08T03:17:44,MjcyODI5NTE2NzMxMjUxODAxMw==,9260949996834914000,9260949996633588000,9260949997438894000,9260949998512636000,9260949994217669000,9260949977037800000,9260949770879370000,night,5,17,dummy_day,8,8,2016,0,True,Los_Angeles,America,Clear,18.9,4.78,246,1014.39,clear-night,406,6,46,835,1171,19,31,-70,7758.25,True,True,True,False,0.251295,False,False,True,True,True,True,0.019737,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21
256,74,33.904125,-118.083325,2016-09-08T03:17:29,MTE2ODA3Njc1MzkwNzEyNjkzNTc=,9278209953334559000,9278209953535885000,9278209952730579000,9278209951656837000,9278209955951804000,9278209973131674000,9278209904412197000,night,5,17,dummy_day,8,8,2016,13,False,Los_Angeles,America,Clear,20.2,6.62,224,1017.47,clear-night,391,6,31,847,1150,19,10,-88,2102.9775,True,True,True,False,0.17294,False,True,True,True,True,True,0.065568,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74
257,46,37.208701,-93.291887,2016-09-08T03:17:26,MTI4ODU5Mzc0OTEzOTUzNzA5MDk=,9786149377486619000,9786149377419510000,9786149376614203000,9786149379835429000,9786149384130396000,9786149435670004000,9786149641828434000,night,5,17,dummy_day,8,8,2016,13,False,Chicago,America,Clear,27.3,11.86,180,1014.52,clear-night,410,6,50,927,1174,19,34,-163,266.19315,False,False,True,False,0.18750899999999998,False,True,True,True,True,True,0.014543,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46
258,29,44.477702,-73.21157099999999,2016-09-08T03:17:14,MTM5NTU0MzI3MjM3MjIwOTc4ODU=,5533370296607703000,5533370296406376400,5533370296674811900,5533370293453586400,5533370280568684500,5533370263388815400,5533370057230385200,night,5,17,dummy_day,8,8,2016,13,True,New_York,America,Clear,21.8,4.22,146,1013.77,clear-night,384,6,24,1037,1159,19,19,-262,591.0899,False,True,True,False,0.142776,False,True,True,True,True,True,0.039891,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29
259,133,37.795441,-122.40730500000001,2016-09-08T03:17:13,MTM0ODA0MTg3NTgzOTI4NDc0MDU=,9260949991331987000,9260949991264879000,9260949990996443000,9260949989922701000,9260949994217669000,9260949977037800000,9260949770879370000,night,5,17,dummy_day,8,8,2016,0,True,Los_Angeles,America,Clear,18.9,4.78,246,1014.39,clear-night,406,6,46,835,1171,19,31,-70,7758.25,True,True,True,False,0.308791,False,False,True,True,True,True,0.109046,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,133
260,21,38.907164,-77.198702,2016-09-08T03:17:02,NzcwNzg1NDM0MTkzMjQ2NzgyMQ==,9923201104491840000,9923201104693166000,9923201104424730000,9923201107645956000,9923201103350989000,9923201086171120000,9923201017451643000,night,5,17,dummy_day,8,8,2016,13,False,New_York,America,Clear,24.2,4.29,218,1015.29,clear-night,404,6,44,1033,1171,19,31,-266,761.8856,False,True,True,False,0.266538,False,False,True,True,True,True,0.316925,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21
261,127,37.795537,-122.406508,2016-09-08T03:16:41,MTE2ODAzOTU5NjkxNDc2NDkyMTM=,9260949997103350000,9260949997170459000,9260949997438894000,9260949998512636000,9260949994217669000,9260949977037800000,9260949770879370000,night,5,16,dummy_day,8,8,2016,0,True,Los_Angeles,America,Clear,18.9,4.78,246,1014.39,clear-night,406,6,46,835,1171,19,31,-70,7758.25,True,True,True,False,0.283668,False,False,True,True,True,True,0.012656,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
262,48,53.363333999999995,-113.73188799999998,2016-09-08T03:16:36,NTM3ODM1NTgyMjU5MzA3NDkwOQ==,6025800234150395900,6025800234217504800,6025800235022811100,6025800233949069300,6025800238244036600,6025800289783644200,6025800083625214000,night,5,16,dummy_day,8,8,2016,14,False,Edmonton,America,Clear,10.9,1.61,254,1008.19,clear-night,417,6,57,859,1211,20,11,-65,382.54028,False,False,True,False,0.138268,False,True,True,True,True,True,0.0292,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48
